K20448,139,909,339,204,923,620,260,570,576,247,283
K20449,682,2558,1227,1201,1377,2027,663,1518,1956,863,1426
K20451,50,222,148,67,101,190,94,66,216,80,90
K20452,0,6,4,0,3,9,2,1,2,0,0
K20454,569,2194,911,887,2821,1707,784,1621,1703,696,1478
K20455,1176,941,929,111,957,857,466,910,606,529,223
K20456,98,784,31,19,20,261,16,67,405,27,16
K20457,66,479,42,44,85,227,32,41,401,56,56
K20458,15,40,16,5,34,34,17,6,16,11,8
K20459,30,60,51,52,51,64,71,63,49,54,72
K20460,0,0,0,0,0,0,0,2,0,0,0
K20461,0,0,0,1,0,0,0,0,0,0,1
K20462,1,0,1,0,0,0,0,0,2,0,0
K20463,33,15,25,5,7,13,16,20,32,15,10
K20464,0,0,0,0,0,0,0,0,2,0,2
K20465,1,5,5,1,1,5,2,6,6,3,3
K20466,0,6,2,5,2,3,2,23,2,2,7
K20468,0,4,1,0,0,0,4,0,0,0,0
K20469,4,13,8,3,18,10,7,8,10,6,3
K20470,42,487,110,147,128,274,107,396,226,122,227
K20471,169,688,97,77,28,388,39,302,674,84,89
K20472,48,233,24,38,10,159,16,150,163,43,36
K20473,165,2131,24,9,5,870,11,44,1767,49,17
K20474,43,485,7,9,0,277,0,30,519,13,7
K20476,104,1198,19,2,2,538,9,50,969,33,6
K20477,3,184,2,1,0,11,0,4,20,1,0
K20478,254,1979,110,45,57,647,60,94,1049,107,65
K20480,0,0,0,0,1,1,1,0,0,0,0
K20483,8,7,0,0,2,2,1,6,2,0,2
K20484,1,0,0,0,0,1,1,1,1,0,0
K20485,9,5,24,8,21,9,18,19,6,18,10
K20486,3,7,0,3,7,3,7,6,4,2,4
K20487,0,1,5,3,1,5,2,2,0,3,13
K20488,9,16,26,13,24,28,20,21,15,27,20
K20490,15,21,39,31,25,30,48,79,15,43,81
K20491,0,0,0,5,0,1,2,0,0,1,4
K20493,1,15,13,8,9,7,7,9,13,5,5
K20495,19,17,56,18,27,56,23,31,46,32,32
K20496,1,4,0,0,0,3,0,0,8,0,1
K20497,674,1886,575,366,1944,1321,444,815,1483,523,687
K20498,1,9,7,2,3,14,7,15,4,11,18
K20500,0,0,5,0,4,4,1,1,1,2,0
K20520,30,29,66,76,4,36,19,61,54,23,40
K20521,1,0,0,0,0,1,1,0,0,0,0
K20522,15,7,10,0,2,9,6,4,5,14,6
K20523,325,493,207,147,121,447,87,755,787,172,137
K20525,4,5,53,74,501,4,50,85,60,15,49
K20526,190,163,249,267,33,220,98,347,341,120,201
K20527,54,55,45,183,32,60,32,121,104,11,95
K20528,17,20,19,63,11,24,4,44,22,0,19
K20529,18,7,9,52,5,12,7,22,12,2,28
K20530,189,115,118,434,97,125,83,356,191,29,341
K20531,38,24,23,135,26,31,25,63,39,7,66
K20532,67,54,30,137,26,42,24,106,58,9,137
K20533,54,40,34,159,29,50,20,111,66,16,133
K20534,2289,1898,1453,1481,3691,1447,1563,1356,1275,1204,1696
K20535,85,270,77,75,17,103,36,100,150,39,82
K20536,139,97,154,87,21,159,64,238,202,77,108
K20537,34,22,38,22,5,28,12,32,61,8,24
K20538,117,307,37,19,14,161,20,52,271,30,16
K20539,0,1,0,0,0,2,4,0,0,0,2
K20540,0,0,0,1,0,0,0,3,0,0,0
K20541,2,16,21,30,457,41,22,59,95,29,67
K20542,4,12,11,12,211,28,10,20,37,12,21
K20543,3,28,23,58,552,41,18,65,88,24,59
K20547,31,59,41,16,13,44,16,21,41,33,20
K20551,4,2,1,0,0,5,3,9,5,4,6
K20553,64,63,78,55,47,48,34,118,92,30,83
K20556,6,7,1,3,3,0,1,2,5,0,2
K20557,0,0,0,0,0,0,0,0,3,0,0
K20559,0,2,0,0,0,0,0,0,0,0,0
K20562,0,1,1,0,0,3,0,1,0,0,0
K20600,42,42,23,17,6,48,21,46,75,20,35
K20602,4,2,8,0,0,1,1,3,2,0,3
K20603,37,218,65,70,5,67,32,100,82,26,60
K20604,27,22,23,35,7,20,13,37,46,8,26
K20605,0,4,3,2,0,0,1,0,0,0,0
K20606,189,385,155,118,51,253,84,261,313,131,106
K20607,301,576,302,202,75,325,136,391,488,179,256
K20608,449,309,138,145,229,375,124,189,333,243,285
K20609,200,488,268,226,345,538,162,397,421,273,735
K20611,25,82,204,41,167,167,208,132,61,194,35
K20614,0,0,0,0,13,0,0,0,0,0,0
K20616,0,6,6,0,7,6,4,3,6,12,2
K20617,0,0,0,1,0,0,0,0,0,0,0
K20618,1,4,1,0,0,1,5,2,1,7,1
K20619,6,3,3,3,3,4,2,0,9,2,3
K20623,0,15,3,5,0,5,0,7,2,0,0
K20624,10,3,9,1,6,9,9,11,2,8,2
K20628,0,16,5,9,6,10,2,13,7,1,6
K20629,0,1,1,0,1,0,0,1,12,1,0
K20630,3,0,1,1,0,4,1,1,3,2,0
K20631,0,2,2,0,0,0,0,3,0,3,0
K20632,0,0,0,0,0,0,0,3,0,0,0
K20633,0,0,2,1,0,1,1,0,1,1,0
K20634,0,0,2,0,0,0,1,0,1,1,0
K20635,1,0,0,0,0,0,0,0,1,0,0
K20636,2,7,17,16,6,3,7,21,9,10,8
K20637,0,0,0,1,0,0,0,0,2,0,0
K20638,1,0,2,1,1,3,1,2,3,2,0
K20639,6,1,6,2,0,4,1,1,3,1,2
K20640,0,4,0,0,0,1,0,0,7,0,0
K20641,5,2,4,0,0,0,0,6,7,4,1
K20642,21,232,40,31,2,40,16,38,53,17,28
K20643,0,1,0,0,0,0,1,0,0,0,0
K20644,3,3,4,0,0,2,2,17,9,1,0
K20645,0,0,0,0,0,0,0,0,1,0,0
K20647,0,2,0,0,4,6,0,10,7,0,2
K20649,41,29,37,15,8,35,25,37,24,27,14
K20650,0,0,2,0,0,0,0,4,1,0,5
K20651,0,0,0,0,0,0,0,2,0,0,0
K20652,1,0,0,1,0,1,0,1,0,0,0
K20653,4,2,0,0,0,4,0,13,5,0,0
K20654,0,0,0,0,0,0,0,0,0,0,0
K20655,0,1,1,2,1,0,0,5,2,0,0
K20656,0,59,9,17,64,30,12,23,19,3,16
K20659,0,0,0,2,0,0,0,2,0,2,0
K20660,25,24,16,44,36,44,17,49,15,10,47
K20661,3,22,9,8,8,18,4,17,10,5,29
K20662,0,0,0,0,0,3,1,0,0,0,0
K20663,0,0,0,0,0,0,0,0,0,0,0
K20665,5,15,11,5,4,19,8,4,10,9,8
K20666,3,1,0,0,3,3,1,2,2,2,0
K20667,6,12,3,2,3,2,8,3,6,3,3
K20671,1,3,0,0,0,2,0,1,0,0,0
K20672,0,0,0,0,0,0,0,1,2,0,0
K20673,0,0,0,0,0,0,0,6,2,0,0
K20674,0,2,0,0,1,2,2,0,0,0,2
K20675,0,4,1,0,2,0,0,2,4,0,0
K20676,0,0,0,0,1,2,0,1,2,0,0
K20677,0,0,1,0,0,0,0,0,0,1,0
K20683,0,1,2,0,0,0,0,4,2,0,0
K20684,0,0,1,5,1,0,1,0,0,0,1
K20685,0,0,0,1,0,0,1,3,5,0,1
K20686,0,0,0,0,0,0,0,0,0,0,0
K20687,0,0,0,0,0,0,0,0,0,0,0
K20688,2,0,0,0,0,0,1,0,0,0,0
K20689,20,11,13,3,3,15,9,16,10,13,21
K20690,0,0,0,0,0,0,0,0,0,0,0
K20692,0,1,4,3,1,2,1,4,10,2,4
K20697,3,4,8,3,0,7,2,9,6,5,4
K20703,3,0,3,0,0,1,0,2,0,3,0
K20704,2,3,1,2,2,3,1,13,4,4,1
K20705,14,3,2,15,2,4,4,15,8,5,7
K20708,0,0,2,0,7,2,3,4,0,1,4
K20710,0,0,1,0,0,0,0,0,0,0,0
K20711,0,0,0,0,0,0,0,0,0,0,0
K20712,33,17,20,0,15,14,11,10,10,10,0
K20713,0,183,37,3,1,100,13,15,346,6,139
K20714,15,23,16,27,3,35,9,25,38,10,17
K20715,503,1337,909,1107,130,1216,349,1309,1641,522,913
K20716,65,50,37,43,22,54,28,47,70,39,30
K20717,41,155,51,16,13,98,24,44,119,30,27
K20718,17,178,18,11,3,32,12,10,38,9,5
K20719,0,0,1,0,1,1,0,0,1,0,0
K20720,0,0,0,0,0,0,0,0,0,0,0
K20721,0,0,0,0,0,1,0,0,1,0,0
K20724,13,208,0,0,0,77,1,4,158,10,0
K20726,90,282,75,51,8,167,51,122,245,37,46
K20728,0,1,0,0,0,2,1,0,0,0,0
K20730,28,16,22,16,15,15,18,20,35,14,24
K20731,0,0,0,0,0,0,0,0,0,0,0
K20732,0,0,0,0,0,0,0,2,0,0,1
K20734,1,0,0,0,0,0,0,0,0,0,0
K20736,0,0,106,104,0,16,103,39,0,54,44
K20741,0,1,1,2,0,1,1,0,2,0,9
K20742,169,108,122,114,147,200,172,146,89,270,118
K20752,0,2,1,1,0,1,1,1,4,1,1
K20754,109,177,68,91,60,117,37,97,139,76,113
K20755,354,442,241,608,171,294,295,525,270,282,887
K20756,17,22,47,23,48,34,26,30,18,28,28
K20757,240,381,406,329,307,398,384,349,307,377,402
K20760,2,15,6.5,0,15.5,18.5,2,10.5,40,6,0
K20761,2,15,1.5,0,9.5,23.5,0,10.5,33,5,0
K20762,18,149,48,3,82,177,17,44,202,60,28
K20765,16,100,27,1,168,186,21,16,99,90,3
K20766,0,4,0,0,0,0,0,0,0,0,0
K20768,0,0,4,2,0,2,0,0,0,3,0
K20769,5,4,5,3,0,2,2,2,6,3,3
K20771,2,3,4,0,2,4,2,6,3,3,1
K20772,21,46,14,12,22,34,14,13,38,10,25
K20773,2,1,1,1,0,0,1,2,3,0,0
K20776,0,3,0,0,0,0,0,0,0,0,0
K20777,11,41,24,24,5,25,18,34,40,22,32
K20779,6,14,7,10,2,12,3,17,24,8,7
K20780,0,2,0,0,1,0,0,1,0,1,0
K20781,392,1045,287,385,37,611,114,750,1320,191,414
K20782,568,2831,615,763,46,1387,181,1180,2723,374,648
K20783,295,2383,317,474,25,950,130,577,1838,203,362
K20784,1400,4822,1660,2369,87,2655,560,3128,5134,827,2026
K20787,76,144,137,169,44,160,70,161,187,78,168
K20788,134,171,288,292,58,255,103,189,314,146,299
K20789,0,11,5,23,9,7,11,10,8,24,29
K20790,55,273,71,96,19,104,26,102,103,45,85
K20791,119,294,86,63,23,196,37,216,338,71,65
K20792,334,994,185,146,30,609,88,430,983,168,148
K20793,45,293,54,52,12,155,37,121,249,59,38
K20794,58,495,38,27,5,136,26,88,280,25,38
K20796,0,0,1,2,0,1,1,2,5,5,0
K20797,0,0,0,0,1,0,0,2,0,0,0
K20798,13,6,13,13,18,10,9,26,14,2,13
K20800,49,167,75,49,3,39,17,59,68,32,36
K20801,54,64,25,23,98,34,16,31,56,17,47
K20802,0,0,0,0,3,0,0,0,0,0,0
K20803,5,9,6,1,6,7,0,4,10,9,0
K20804,2,18,12,11,6,13,10,11,13,6,13
K20805,0,0,0,0,0,0,0,1,1,0,0
K20807,488,1074,678,860,989,983,513,857,917,510,1312
K20810,360,97,26,16,215,85,35,47,92,33,20
K20812,0,2,0,0,0,0,0,0,0,0,0
K20813,8,123,8,0,6,25,1,17,37,7,1
K20814,47,793,119,11,1468,544,74,187,563,95,27
K20816,0,1,0,0,0,6,0,1,5,3,3
K20817,7,14,3,2,31,8,2,3,7,1,1
K20818,0,4,3,1,2,4,0,2,3,1,2
K20819,0,0,2,1,2,0,0,3,0,0,1
K20820,0,0,2,0,0,0,0,3,0,0,0
K20821,0,0,0,0,0,0,0,0,0,0,0
K20822,2,2,1,0,1,2,1,4,0,0,1
K20823,106,589,25,21,5,307,13,110,696,49,9
K20824,10,18,17,12,1,8,3,15,28,7,9
K20825,1,0,0,0,0,0,0,0,0,0,0
K20826,151,1618,21,14,2,632,5,53,1306,43,7
K20827,33,548,2,10,0,215,2,17,406,20,4
K20828,21,229,11,9,4,28,6,10,37,5,7
K20830,1,1,0,6,1,0,1,19,1,0,4
K20832,0,0,0,0,3,0,0,0,1,0,0
K20834,0,0,0,0,0,1,0,0,0,1,1
K20835,0,0,0,0,0,0,1,0,0,0,0
K20838,0,0,1,0,6,1,2,1,4,2,1
K20839,0,0,0,3,0,1,0,3,1,1,2
K20840,0,0,0,0,0,1,0,1,0,0,0
K20843,32,79,72,85,1,79,18,110,120,43,73
K20844,719,339,839,322,178,663,332,350,592,328,354
K20846,2,0,0,0,0,2,0,6,1,0,7
K20847,0,0,0,0,0,0,0,0,1,0,0
K20848,2,0,0,0,0,2,1,2,0,1,0
K20850,0,0,1,0,0,0,0,0,0,0,1
K20854,27,14,19,36,4,26,4,52,24,8,22
K20855,4,22,0,0,0,0,0,0,0,0,0
K20856,0,15,0,0,0,0,0,0,0,0,0
K20858,38,214,0,0,1,105,0,7,200,3,0
K20859,2,7,0,0,4,0,3,0,4,2,0
K20860,20,28,39,59,27,36,13,82,66,22,55
K20861,6,5,3,3,6,10,3,5,18,2,11
K20862,809,660,471,441,1067,723,536,527,540,618,740
K20865,9,7,6,3,0,11,3,2,17,2,1
K20866,472,284,180,114,193,284,195,176,193,161,149
K20867,24,26,4,10,0,29,0,32,54,15,6
K20868,0,3,1,0,2,3,0,5,0,5,0
K20869,7,5,20,46,3,16,12,28,24,15,39
K20870,76,135,108,158,13,146,63,173,203,72,107
K20872,199,131,168,138,48,187,89,208,204,115,140
K20873,26,14,16,17,7,20,5,15,33,22,24
K20875,54,31,91,73,21,86,26,133,90,56,98
K20876,154,122,163,159,39,169,87,298,243,87,138
K20877,84,45,112,97,26,111,58,140,112,55,71
K20878,35,42,47,50,17,51,18,55,59,32,49
K20879,58,57,54,63,14,63,17,101,97,29,58
K20880,37,18,49,51,14,65,24,70,57,19,30
K20881,1718,773,322,132,2195,699,223,253,820,348,281
K20882,40,98,44,29,88,65,50,64,80,42,55
K20883,42,34,203,290,13,36,358,113,12,332,133
K20884,100,651,110,93,94,380,68,251,511,141,124
K20885,30,73,76,130,23,130,36,10,59,81,279
K20887,4,26,4,6,100,9,3,8,25,3,28
K20888,70,78,90,125,6,107,50,177,178,83,118
K20889,59,155,88,75,16,91,43,91,135,53,85
K20890,12,14,29,25,5,28,17,21,37,14,28
K20891,0,0,0,0,0,1,0,0,0,0,0
K20892,4,0,13,2,4,13,7,11,11,5,6
K20893,2,4,2,6,0,3,1,6,2,5,5
K20894,0,0,0,0,0,0,0,1,0,0,0
K20895,32,10,3,6,35,1,0,17,12,8,0
K20896,2,0,0,0,0,0,1,0,0,0,0
K20897,0,1,1,0,0,2,0,0,1,3,1
K20898,2,0,1,2,0,2,2,0,4,0,1
K20899,548,1097,513,342,89,651,204,896,1019,304,432
K20900,8,42,48,26,51,29,50,72,26,66,25
K20901,2,6,0,6,0,3,2,6,7,0,7
K20902,0,0,0,0,0,2,0,0,2,3,2
K20905,0,1,0,0,2,0,1,0,1,0,0
K20906,0,23,9,3,90,22,6,27,14,14,15
K20907,0,4,0,0,15,0,3,2,4,0,0
K20908,7,12,7,4,0,4,2,5,8,2,8
K20912,0,0,0,0,0,1,0,0,0,0,0
K20918,6,1,5,5,3,1,7,5,3,1,7
K20919,44,19,14,1,12,20,5,16,26,13,17
K20920,2,2,5,11,210,20,11,22,32,9,30
K20921,0,0,0,0,0,0,0,0,0,0,0
K20922,10,19,16,18,35,18,23,11,14,20,17
K20927,210,548,337,141,597,671,429,247,466,328,233
K20929,1,5,5,2,5,12,6,9,8,4,2
K20936,31,35,12,2,13,22,7,28,27,9,9
K20937,54,104,13,0,51,87,7,39,98,23,3
K20938,90,928,256,55,648,824,195,227,825,391,284
K20940,1012,2021,1043,1273,913,1750,646,1301,1793,655,1685
K20941,45,193,42,7,236,190,25,43,282,15,17
K20942,14,245,11,0,200,161,8,27,222,5,5
K20943,3,10,20,4,2,58,22,0,0,56,4
K20944,0,0,0,0,0,3,0,0,0,9,0
K20947,0,0,0,0,0,0,0,0,0,0,0
K20948,8,13,17,12,15,23,6,11,0,33,9
K20951,0,12,2,4,3,5,4,9,9,4,11
K20952,0,35,10,22,12,23,18,19,22,14,50
K20954,0,0,3,0,4,0,0,1,4,0,10
K20955,3,3,3,4,50,3,9,6,11,6,5
K20956,1,2,0,1,22,1,0,6,1,0,0
K20957,0,0,0,1,0,1,2,1,2,0,3
K20958,0,2,1,0,2,0,0,4,0,0,1
K20959,3,6,6,4,4,5,8,0,1,5,7
K20960,0,0,0,7,2,0,4,9,2,2,13
K20961,0,0,2,0,1,1,0,0,2,2,0
K20962,22,44,18,42,116,51,22,32,44,15,60
K20963,2,5,2,4,25,6,1,7,8,4,6
K20964,0,0,6,1,61,3,3,1,6,0,8
K20965,19,16,10,6,140,14,11,25,22,9,18
K20966,4,10,11,7,18,8,9,35,4,3,10
K20967,156,403,241,185,235,325,139,372,451,176,215
K20968,0,4,0,0,2,0,0,1,1,0,3
K20971,141,765,353,272,592,552,274,411,435,246,380
K20972,18,316,55,34,286,165,29,44,202,47,56
K20973,67,191,96,168,375,242,79,166,161,100,166
K20974,287,927,406,473,1593,858,336,610,720,371,694
K20975,448,191,132,228,1053,255,117,268,182,68,279
K20976,4,47,4,5,34,32,1,1,22,5,10
K20977,46,62,36,67,499,67,33,110,102,55,130
K20978,17,20,14,9,127,4,11,28,28,10,32
K20986,0,3,5,0,0,3,1,1,0,1,0
K20988,8,7,12,8,64,16,6,19,11,5,10
K20989,342,3835,139,171,4365,948,66,1301,2537,188,243
K20993,3,0,0,1,9,0,0,5,2,0,0
K20994,15,7,10,2,3,9,4,9,6,8,7
K20995,6,35,3,0,1,4,1,5,12,2,0
K20996,0,0,1,0,2,0,0,0,0,0,4
K20997,52,100,76,64,150,79,58,79,90,71,81
K21000,1,12,4,38,4,24,8,11,9,13,99
K21001,3,6,10,9,22,4,9,6,7,9,5
K21002,11,2,1,0,7,3,3,2,1,1,0
K21003,0,46,91,181,113,123,62,237,5,5,171
K21005,0,0,0,1,1,0,0,4,0,0,1
K21006,5,421,16,22,503,201,18,21,243,32,28
K21007,8,435,35,27,439,185,22,7,259,34,41
K21008,0,78,5,8,75,51,1,2,50,3,4
K21009,1,225,23,17,225,79,4,6,127,13,23
K21010,1,133,14,10,137,60,1,1,89,17,12
K21011,16,294,71,42,293,148,85,39,194,42,61
K21012,5,210,14,10,302,94,12,11,139,19,27
K21013,1,2,3,1,0,1,1,0,1,0,0
K21014,1,2,0,3,1,1,0,8,5,0,2
K21016,4,12,20,2,1,7,17,7,7,5,10
K21019,10,414,69,66,408,228,44,69,235,37,94
K21020,40,67,20,123,153,33,18,82,49,28,104
K21021,44,64,35,55,242,60,40,70,98,36,97
K21022,6,34,18,40,58,27,24,25,29,18,49
K21023,397,794,354,586,3539,837,365,881,895,381,708
K21024,53,108,77,123,639,119,125,167,112,117,129
K21025,11,375,35,38,446,207,8,52,227,37,38
K21026,0,0,0,0,0,0,0,0,0,0,0
K21027,158,1376,168,196,86,574,103,246,918,136,165
K21028,2,10,6,7,7,9,5,4,16,2,2
K21029,8407,6185,5918,5657,13488,5597,5931,6852,4556,6819,6013
K21030,15,8,10,0,11,17,12,5,0,4,0
K21031,4,1,6,2,0,5,0,0,2,3,0
K21032,2,2,1,11,0,2,2,8,2,1,0
K21033,1,4,2,2,11,21,5,4,15,12,3
K21034,1107,1331,618,1148,473,972,417,1216,1392,498,2051
K21035,0,0,1,0,0,0,0,1,5,0,0
K21036,22,31,20,7,106,39,26,16,28,28,24
K21038,3,3,0,3,5,1,1,0,0,1,8
K21039,0,1,0,0,1,0,0,1,0,0,0
K21052,3,9,14,8,3,7,9,11,6,11,9
K21053,2243,717,424,116,5343,499,334,893,499,307,153
K21054,169,145,85,99,92,241,72,126,213,122,161
K21055,31,14,15,13,88,18,38,17,2,33,8
K21056,4,1,0,1,0,3,3,6,2,0,5
K21057,2,41,11,9,35,63,23,70,18,24,16
K21059,0,9,2,9,0,8,1,4,8,2,14
K21060,70,84,118,46,104,131,105,52,67,46,70
K21061,2,12,6,2,20,4,2,2,3,0,2
K21062,1231,1779,687,1014,1636,2180,453,1244,1533,872,1306
K21063,0,0,0,0,0,0,0,1,2,1,0
K21064,37,148,52,51,91,103,55,95,108,45,58
K21065,35,7,26,14,0,34,15,11,9,45,19
K21066,0,0,1,2,2,0,0,6,3,0,0
K21067,0,0,0,0,0,0,1,4,0,0,0
K21068,0,4,4,1,0,7,1,6,1,2,2
K21071,8260,8939,6619,6886,10529,8899,5047,8984,7502,6478,9827
K21073,6,3,5,3,2,8,3,6,10,2,5
K21079,866,2843,3498,3220,1989,2569,4363,2797,1064,6023,4597
K21084,36,217,23,62,403,103,23,69,130,44,62
K21085,26,17,18,14,58,27,9,17,27,11,18
K21088,17,8,6,13,58,11,0,20,23,6,18
K21089,17,5,1,0,33,6,4,10,8,12,0
K21090,4,6,2,1,41,5,7,6,12,3,9
K21098,0,0,0,0,0,1,0,4,0,0,0
K21101,16,171,519,131,53,147,950,108,112,571,115
K21104,688,218,111,82,252,247,148,162,405,182,80
K21105,111,356,27,26,144,339,23,127,355,68,43
K21106,0,0,1,0,0,2,0,0,0,0,0
K21108,0,1,1,2,1,1,11,2,7,2,2
K21109,0,0,0,0,0,0,0,0,1,0,0
K21110,21,131,0,0,0,112,0,5,198,2,0
K21111,0,1,0,0,0,0,0,4,5,0,0
K21113,28,62,25,19,55,61,26,36,73,35,33
K21114,0,1,3,0,0,0,3,2,3,8,1
K21116,3,13,7,7,6,10,9,14,2,4,7
K21117,1,3,2,1,1,1,5,4,0,1,1
K21118,0,1,0,0,1,0,0,0,0,0,0
K21119,88,512,91,49,897,299,59,171,444,92,66
K21121,23,210,8,12,0,81,5,130,111,18,15
K21122,2,1,0,2,0,1,0,2,3,0,0
K21123,2,0,0,3,0,3,0,9,7,1,5
K21125,2,0,1,0,1,0,0,0,0,0,0
K21132,11,1,8,2,0,8,8,8,3,20,4
K21133,0,10,0,0,9,4,2,0,8,1,1
K21134,15,94,63,118,142,112,65,159,42,32,115
K21135,5,0,3,3,7,3,0,3,0,3,2
K21136,13,2,4,15,18,2,13,14,12,7,9
K21137,2,30,4,2,11,16,2,11,10,6,0
K21138,55,59,19,12,820,55,23,22,60,41,28
K21140,33,178,32,2,1107,51,51,70,76,26,2
K21141,0,0,1,1,0,0,1,4,0,0,0
K21142,7,102,20,18,223,69,32,41,65,23,47
K21146,88,135,40,23,72,111,27,46,100,46,43
K21147,1470,5890,7748,4459,6231,5458,7211,5917,4036,7654,5126
K21148,16,193,95,7,805,246,107,121,173,162,14
K21154,0,0,0,0,0,0,0,0,0,0,2
K21155,0,0,0,1,0,0,1,0,1,0,0
K21157,46,30,43,52,12,45,23,58,49,28,52
K21159,1312,2019,1105,767,1603,2169,836,1568,1657,1321,1343
K21160,0,0,0,0,0,0,0,0,0,0,0
K21161,0,0,0,0,0,1,0,0,0,0,0
K21162,0,0,0,0,6,3,3,0,0,1,2
K21163,0,0,0,0,1,0,0,0,0,0,0
K21164,67,73,37,29,74,63,46,41,78,47,42
K21166,10,0,3,1,0,4,0,2,1,1,1
K21167,7,125,30,7,145,71,39,32,84,22,11
K21169,0,19,8,7,23,4,29,2,6,12,17
K21171,0,0,0,0,13,2,1,13,1,0,0
K21172,0,4,2,0,11,3,5,2,5,6,0
K21173,0,43,29,40,4,38,23,101,54,28,27
K21174,0,0,1,0,3,0,1,0,0,0,0
K21176,0,0,0,0,0,0,0,0,0,0,0
K21178,0,0,0,0,0,0,0,0,0,0,1
K21179,0,0,0,0,0,2,0,0,0,0,0
K21181,9,15,2,14,1,11,3,22,26,9,21
K21182,0,0,0,0,0,2,0,0,0,0,0
K21184,12,12,1,0,25,16,3,2,25,3,0
K21185,25,75,31,35,88,97,34,79,65,62,121
K21186,0,0,0,0,0,0,0,0,2,0,0
K21188,81,178,66,57,145,144,61,101,106,68,97
K21189,37,9,17,13,20,13,21,6,2,20,15
K21190,0,1,0,0,2,0,0,0,5,0,0
K21191,0,0,0,0,0,0,0,0,3,0,0
K21195,154,278.5,232,80.5,284.5,290.5,179,131.5,225.5,148.5,86.5
K21196,314,363.5,407,310.5,645.5,370.5,413,477.5,310.5,362.5,548.5
K21197,0,0,0,0,0,0,0,0,0,1,0
K21198,21,307,2,4,0,131,6,13,288,11,8
K21199,33,160,71,60,84,125,75,157,113,65,85
K21200,147,404,117,49,140,261,112,143,276,126,103
K21201,22,36,23,13,22,35,10,11,34,20,20
K21210,47,24,54,38,87,28,82,37,25,46,26
K21211,48,70,91,45,95,60,67,42,56,51,28
K21214,0,2,0,0,1,0,1,0,1,0,0
K21217,0,8,4,12,379,17,8,15,24,13,18
K21218,9,20,8,26,203,25,16,40,41,25,29
K21219,76,216,26,38,4194,78,26,108,120,61,47
K21220,0,9,3,0,38,7,9,5,7,1,3
K21224,57,47,19,23,212,47,23,20,31,48,19
K21231,0,6,0,0,0,1,1,4,0,0,0
K21232,14,94,8,7,6,34.5,5,11,67,15,3
K21236,0,13,11,4,5,2,16,3,5,5,11
K21238,388,982,683,725,537,499,706,781,353,547,821
K21239,0,5,0,0,0,0,0,0,0,0,0
K21245,1,4,0,0,1,1,0,5,6,0,0
K21248,55,296,74,61,26,104,55,84,105,37,49
K21249,5,196,8,0,4,22,3,2,46,6,4
K21251,0,0,0,0,1,0,0,4,0,0,0
K21252,9,25,2,0,3,31,4,0,40,18,1
K21254,8,33,29,53,14,32,13,42,47,18,39
K21255,0,0,0,0,0,1,0,0,1,0,2
K21256,0,45,8,25,47,46,13,27,58,25,50
K21260,0,0,0,1,0,0,0,0,0,0,0
K21262,0,0,0,0,1,0,0,0,0,0,0
K21265,0,0,0,0,0,3,0,0,0,1,3
K21267,1,29,0,0,16,12,3,3,4,2,0
K21269,0,2,0,0,0,0,0,0,0,0,0
K21270,504,654,600,584,776,753,435,673,556,658,1016
K21271,0,0,1,0,5,0,1,9,3,1,2
K21272,19,13,18,16,7,20,17,10,9,10,16
K21273,0,31,19,10,10,14,10,72,2,11,15
K21275,0,0,0,0,0,0,0,0,0,0,0
K21276,0,0,0,0,0,0,0,0,0,0,0
K21277,0,0,0,0,0,0,0,0,2,0,0
K21278,15,16,26,30,1,12,9,17,19,7,14
K21279,74,46,85,112,76,36,106,40,38,84,90
K21281,0,0,0,0,0,0,0,1,0,0,2
K21283,0,0,0,0,0,0,0,0,0,0,0
K21284,1,5,0,1,3,7,1,0,3,3,0
K21285,4,8,3,5,5,3,4,16,0,2,12
K21286,5,16,7,7,8,14,4,11,13,5,16
K21288,0,0,0,0,0,0,0,0,0,0,0
K21289,36,38,38,20,7,39,24,50,44,27,36
K21292,1,0,0,0,0,0,0,0,0,0,0
K21293,50,82,150,48,65,126,106,16,67,123,106
K21295,0,1,0,0,0,0,0,0,0,0,0
K21297,4,1,0,0,2,1,0,3,2,0,0
K21298,1,4,11,0,1,33,3,0,8,44,0
K21302,0,0,0,2,0,0,0,2,0,0,0
K21303,219,438,650,391,641,386,757,320,317,626,329
K21304,15,33,23,4,134,22,59,9,12,23,11
K21305,9,2,14,3,29,7,23,7,4,8,1
K21306,0,1,0,0,5,0,1,0,1,0,0
K21307,3992,6703,2421,2915,2155,5650,1216,3930,6303,2312,6621
K21308,933,1895,650,859,596,1329,360,1125,1677,722,1894
K21309,964,1228,413,543,309,1077,241,774,1170,525,1424
K21310,289,168,89,109,43,309,59,204,226,218,263
K21311,0,0,0,0,0,0,0,0,0,2,0
K21313,29,88,164,113,86,69,142,89,43,102,113
K21314,214,230,367,103,425,426,361,107,83,429,216
K21323,2675,1460,508,44,8333,848,262,309,1545,701,115
K21324,89,132,90,131,189,101,43,71,181,45,108
K21325,60,50,62,54,137,31,91,22,27,57,78
K21327,0,0,0,0,0,0,0,0,0,0,0
K21328,47,114,84,102,67,73,58,89,90,48,61
K21329,5,3,12,9,5,8,9,4,0,6,21
K21331,26,9,21,30,40,17,36,23,6,34,5
K21332,24,28,30,25,50,24,54,23,21,38,24
